content,title
"新專輯的MV,看起來好像是想拍有內容有故事的,怎麼感覺只是為拍而拍,而且以前的歌也好聽太多了吧,就是愛",[問卦] 蔡依林的歌怎麼越來越難聽？
"南門市場在建中附近,裡面有很多有名好吃的美食及南北雜糧乾貨等等,不過有一點想問大家,為啥很多人都說南門市場是給有錢人逛的？,是因為裡面都很高價？,還是因為附近剛好都住有錢人呢？,--",[問卦] 南門市場是有錢人逛的嗎？
"肥宅我接下來有20天的連假,如果要出國玩的話各位大大覺得哪裡適合？,預算不高的話,--",[問卦] 20天連假要去哪？
"對,就是我,芋頭就是要給他煮到爛爛粉粉的,真的超級好吃,真的想不懂討厭芋頭放火鍋在想什麼,沒有芋頭的火鍋,沒有吃的必要==,有卦嗎,--",[問卦] 吃火鍋煮芋頭的都是哪種人
"如題啦,高雄市補助款政院已經有澄清是因為,高雄市府本身沒有發公文,因此根本無從,核定撥款,2月及5月市府在院會的發言,頂多也只是口頭乞討,當場就被指導說至少,先把第二預備金花完再說,啊怎麼剛剛看中天新聞變成是說2月及5月,行政院拒絕補助高雄市政府,與前朝有差別待遇？？？,馬的現在我好亂啊,到底要看那個版本啊,新聞臺報的應該算是有查證過的吧,有掛嗎？,以上,若有喜韓兒知情可以補充說明,（非政問哦,這是關心防疫跟市政的議題）,-----,Sent,from,JPTT,on,my,Sony,G3226.,--",[問卦] 欸幹中天報的新聞怎麼跟行政院講法不同？
"魯妹一直覺得,貓貓很愛睡覺,24小時,應該有22小時在睡覺,魯妹的貓,不是睡覺,就是吃乾乾,剩下時間在窗邊發呆,便便等等",[問卦] 有沒有貓貓平均睡眠時間的八卦?
"小丸子從小,就是個自私自利,貪小便宜,欺善怕惡,集所有卑劣的個性於一身的小孩,爸媽感覺也不是很會叫小孩,還有一個完全不分是非只會寵溺的爺爺,這種組合通常都是社會新聞的背景,小丸子這種垃圾小孩,長大後是不是也會變成社會新聞裡的垃圾,有八卦嗎,--",[問卦] 小丸子長大是會上社會新聞的垃圾嗎？
"udn,徐宇威,諷韓國瑜造勢太多？朱立倫：應適可而止,新北市前市長朱立倫今天參訪新北市中和秀峰社會住宅，拜訪住戶邵小姐一家人，對高雄市長韓國瑜下午又要回到妻子李佳芬的娘家雲林造勢，朱立倫表示，每個人選擇不同，他還是表示祝福。但他強調，現在只是黨內初選，他並不願意做勞民傷財的事情，也不希望造成黨內對立，很多事情是大家考量不同，但也應該適可而止，太多的造勢活動，或是鋪天蓋地龐大的媒體廣告，都不是在初選階段最適當、最應該做的事情。,但韓國瑜最近口誤不斷，12號說出「中華民國地區」無法接受一國兩制，引發批評，韓國瑜隔天受訪澄清，是自己口誤，朱立倫認為，既然是口誤，承認錯誤就好，但對於自己黨內同志就不能有口誤，應該支持、尊重自己的同志，可以口誤，但絕不能「心誤」。",[新聞] 諷韓國瑜造勢太多？朱立倫：應適可而止
"跟老婆北上來看博恩秀,在壹電視台這,看完能去哪吃宵夜啊？,話說，現場真的滿好笑的,滿值得的來看看,今天的話題,不爆雷了",[問卦] 看完博恩要去哪吃宵夜？
"韓國瑜大進場！150名旗手開道,12萬韓粉「眼眶全濕」高喊：總統好,高雄市長韓國瑜15日雲林蓮造勢，現場聚集了許多韓粉，韓粉們穿著紅衣、搖著國旗，場,面相當壯觀，而韓國瑜也在150名旗手的開道下大進場，而稍早主辦單位也宣稱現場已經,超過12萬人，另外，由於粉絲太過熱情，短短的路程走了許久。,稍早現場的韓粉們穿著紅衣、搖著國旗，一同在台下高歌，等待今天的主角韓國瑜到場，,而韓國瑜抵達後，由150名旗手開道進場，而韓粉們看到他的到來，也忍不住內心的激動,，紛紛想簇擁上前想與他擊掌、問候，過程中更是有人激動地紅了眼眶。,對此，許淑華表示，為了市長的安全，請大家不要擊掌、拍照，但大家可以用最大聲的加,油聲，給他跟佳芬姐力量。,|,ETtoday政治,|,ETtoday新聞雲",[新聞] 韓國瑜進場 12萬韓粉眼眶全濕高喊:總統好
"阿翔主持食尚玩家,好像很會形容口感,每次有吃東西的單元都會叫他發表一下口感,這次接吻會怎麼形容口感呢?,--",[問卦] 阿翔會怎麼形容口感?
"好想吃奶雞ㄛ,剛剛去水果行看一斤169,記得去年好像也五六十而已,今年奶雞怎麼那麼貴啦,剛舞八卦？,--",[問卦] 今年奶雞怎麼那麼貴？
"1.媒體:,udn,2.記者:,蔡佩芳,3.標題:,不是魚雷,船員：被飛行物擊中,4.內文:,荷莫茲海峽油輪遇襲讓美伊緊張升溫，美方將懷疑矛頭指向伊朗以水雷攻擊，但遭到攻擊,的日企國華產業社長堅田豐十四日表示，船員稱油輪是遭受上方飛來物體所攻擊，否認遭,水雷攻擊的可能性。,美軍還釋出影像，指控伊朗海軍船艇從日本遭襲的化學品油輪「KOKUKA,COURAGEOUS」船,體上移除未爆水雷，認為此事與伊朗有關；伊朗全盤否認涉入此事。,該船所屬國華產業社長堅田豐十四日記者會表示，第二次攻擊時，多名船員油輪被上方飛,來物體所攻擊，接著發生爆炸，船體被炸出破洞。且油輪被攻擊的地方離水面有一段距離,，他不認為是水雷、魚雷等造成的。,日本政府則態度低調，與美做出區隔。官房長官菅義偉表示，目前正在收集情報，包括背,景因素在內，不便帶著預判臆測。,防衛大臣岩屋毅表示，現階段攻擊者與使用武器不明朗，並不符合行使自衛權的三要件，,沒有派出自衛隊前往荷莫茲海峽的需求。,外務大臣河野太郎表示，日本與美國、伊朗在內相關各國共享情報，希望確切掌握究竟實,際發生何事、今後的風險與對應。河野十四日上午與美國國務卿龐培歐電話會談，針對日,本首相安倍訪問伊朗與油輪遇襲案交換意見，但他表示不便透漏會談內容。對記者追問是,否將聽取伊朗說明，河野沒有正面答覆。,由於擔憂再發生意外狀況，日本海運業者以日本郵船為首設置對策本部，通令各社船隻以,最大速度通過該海域，減少滯留並建立相互聯絡系統。,此外，遇襲的國華產業油輪沒有沉船之虞，在美國海軍的協助下正朝阿拉伯聯合大公國曳,航。國華產業表示，只要航路未封鎖，油輪裝載的甲醇將移到別船隻運往目的地。,5.連結:",[新聞] 不是魚雷 船員：被飛行物擊中
"安安,葉小釵,霹靂平手王,三教傳人的佛門傳人,清心寡慾,領悟隻手之聲,劍術已堪稱劍聖等級,像這樣修為極深的高手,會不會連葉子都能吃呢,有沒有八卦？,--",[問卦] 葉小釵吃葉嗎
"1.媒體來源:,自由時報,2.記者署名,蔡淑媛,3.完整新聞標題:,東海學生聲援反送中！港生：票投國民黨,台灣變香港,4.完整新聞內文:,〔記者蔡淑媛／台中報導〕「撐香港、顧台灣、拒絕一國兩制，捍衛民主自由！」東海大,學學生今天傍晚在路思義教堂旁舉行「我在東海，我撐香港」活動，聲援香港反送中，大,批台生、港生聚集支持，曾在港參加反送中行動遭警察攻擊斷腿的港生也現身說法，也有,港生警告台灣人「票投國民黨，台灣變香港」立法院副院長蔡其昌、市議員謝志中也到場,力挺反送中活動。,這名自稱就讀屏科大的港生在香港參加反送中行動卻遭到警察攻擊，他說自己在天美道被,警察打到骨折「我沒有做錯什麼，只是表達訴求！」，「面臨惡霸強權，我們要更堅強，,不是軟弱的」，「今天的香港，有可能是明天的台灣！」,蔡其昌表示，反送中活動不只是香港的事，這是關心民主、人權，我們必須聲援香港，同,時想想台灣，港台對此事是唇齒相依，國人應努力珍惜、守護台灣得來不易的自由與民主,。,「我在東海、我撐香港、反送中！」台灣學生高呼口號，力挺香港反送中行動，譴責香港,暴政，暴力對抗議民眾，有港生強調，「一國兩制是騙局，警察不是服務人民，而是對抗,人民！」雨傘團結公民力量，反送中行動更是公民力量的展現，也呼籲台灣人嚴肅看待選,舉，警告「票投國民黨，台灣變香港！」,更有港生強調「沒有暴動，只有暴政」拒絕一國兩制，他們說，人權立場應一致，要愛與,包容，但對於國家機器（香港）暴力用催淚彈、布袋彈、胡椒彈對付手無寸鐵的人民，不,用包容。,現場學生也唱起香港地下國歌、BEYOND的「海闊天空」聲援香港反送中，高呼「777，仆,街！」（香港特首林鄭月娥以777票當選）,5.完整新聞連結,(或短網址):※",[新聞] 東海學生聲援反送中！港生：票投國民黨 
"如題,穿在裡面的叫做內褲，穿在外面的叫做褲子,那如果今天裡面沒穿內褲,外面就套一件褲子,那外面的褲子是不是就能視同內褲?,意思就是說，其實今天只穿內褲就出門?,有沒有八卦?,--",[問卦] 沒穿內褲出門 那褲子是不是就視同內褲?
"素還真,一直死,一直復活,一直死,一直復活,讓魔王很煩腦,但他如此的生死一線,他是吃素的嗎,有沒有卦,--,我中野四葉不會主動去追風太郎,但是風太郎主動告白我願意承擔,--",[問卦] 素還真吃素嗎
"國家特派秘密情報員，真名叫做達文西,編號002852six,一位秘密情報員隨意在漁港就揭露自己的身分,特務人員會這樣做嗎？而且還有證件,-----,Sent,from,JPTT,on,my,iPhone,--",[問卦] 國家甲級特派情報員 真名是達文西？
"今天韓總特別選了斗六人文夜市隔壁,造勢,，預估十二萬人造勢,現在散場了,如果一半人進來消費,六萬，肯定能擠爆夜市,但是這個時段居然比平常少人",[爆卦] 韓流商機
"如題啊,軍芒如林北都可以拯救香港了！,呼叫不列顛遠東艦隊，派遣獵鷹戰機打爆這些,隨地解放軍，潮爽的比武力,傭兵單位揪是歐美才爽",[問卦] 如果當初柴契爾強硬不讓香港，中共有膽打
"不要挑釁,館長發起反中媒大遊行,郭台銘柯文哲不出席,2019/06/15,17:42:44",[新聞] 館長發起反中媒大遊行 郭台銘柯文哲不出
"1.媒體來源:,ETtoday,2.記者署名,記者曾俊豪／綜合報導,3.完整新聞標題:,《逃犯條例》緩修法,林鄭月娥：因台灣不接受移交建議,4.完整新聞內文:",[新聞] 《逃犯條例》緩修法　林鄭月娥：因台灣
"今天天氣好秋行軍蟲又中那些地方的卦?!,人都會想出門曬曬太陽,那動物昆蟲們一定也是這麼想,最熱門的秋行軍蟲不知道哪裡又發現了嗎?!,--",[問卦] 今天天氣好秋行軍蟲又中那些地方的卦?!
"以前的日本也是軍權專制的國家,那為何二戰打完後,一眨眼就變成民主國家啦？,好像完全沒有任何抗爭,也沒有獨裁者利用軍隊鎮壓平民,好像睡一覺醒來就民主化了,有沒有卦？,--",[問卦] 為何日本民主化都沒有抗爭過？
"1.媒體來源:,自由時報,2.記者署名,記者許國楨／台中報導,3.完整新聞標題:,房仲將待租套房當炮房,房東撞見嘿咻超崩潰,4.完整新聞內文:,〔記者許國楨／台中報導〕台中市一名房東上週到自己套房巡視卻無法開門找來鎖匠，發,現大門自屋內反鎖，鎖匠研判屋內有人與房東附耳聆聽動靜，竟聽到一對男女正在嘿咻的,喘息聲，經急拍大門才有一名衣衫不整男子前來開門，定睛一看竟是委託租屋房仲，原來,他帶女同事利用中午休息時間前來「開房間」辦事，誇張行徑讓房東差點崩潰。,據了解，該名房東在市區有多間套房出租，算是典型包租公，上週中午他心血來潮到其中,一間準備出租的套房查看，但連續掏出多把鑰匙嘗試卻始終無法開啟大門，房東一度以為,帶錯鑰匙急叩長期配合鎖匠前來，鎖匠根據經驗一看就知道大門從屋內反鎖，難怪房東怎,麼樣都無法開門。,由於套房尚未租出去，房東滿臉疑惑原準備報警，鎖匠研判屋內應有人甚至不排除是宵小,入侵，一時好奇與房東附身大門仔細聆聽屋內動態，沒想到未聽到翻箱倒櫃聲音，竟聽到,一對男女正在翻雲覆雨的嘿咻聲，「我的房子怎麼變炮房」，怒火中燒的房東此時再也按,捺不住，立即大力拍打大門要求屋內男女開門。,約莫過了一分鐘，才有一名衣衫不整的男子來開門，房東定睛一看竟是委託租屋的房仲，,而他看到房東先是嚇了一大跳，接著強做鎮定表示是帶房客前來看房，",[新聞] 房仲將待租套房當炮房 房東撞見嘿咻超崩
